,source,target,capacity,geo
2305,1638670944,5260196220,231000000,"LINESTRING (27.1641575 63.7536766, 25.6930276 65.2676366)"
2306,1638670944,2613446799,231000000,"LINESTRING (27.1641575 63.7536766, 25.3354052 65.2208609)"
2307,1638670944,2261816756,231000000,"LINESTRING (27.1641575 63.7536766, 25.4121446 65.3359749)"
2308,1638670944,5263270759,231000000,"LINESTRING (27.1641575 63.7536766, 25.4122989 65.3358099)"
2309,1638670944,4447358451,231000000,"LINESTRING (27.1641575 63.7536766, 25.226927 65.6048194)"
2310,1638670944,9422370488,231000000,"LINESTRING (27.1641575 63.7536766, 25.8206528 64.2957936)"
2311,1638670944,1782215673,231000000,"LINESTRING (27.1641575 63.7536766, 26.0161848 64.8204484)"
2312,1639894556,3544068285,231000000,"LINESTRING (27.8605096 61.1317451, 26.3456175 60.371702)"
2313,1639894556,1886541905,231000000,"LINESTRING (27.8605096 61.1317451, 25.3047059 60.4509767)"
2314,1639894556,1885661000,231000000,"LINESTRING (27.8605096 61.1317451, 25.6392302 60.4375144)"
2315,1639894556,8381797554,231000000,"LINESTRING (27.8605096 61.1317451, 26.2308371 60.4654414)"
2316,1639894556,1788509068,231000000,"LINESTRING (27.8605096 61.1317451, 26.8423461 60.6893255)"
2317,1639894556,1788509352,231000000,"LINESTRING (27.8605096 61.1317451, 26.8343314 60.6956776)"
2318,1639894556,1889840986,231000000,"LINESTRING (27.8605096 61.1317451, 25.70523 60.8079744)"
2319,1639894556,7724081389,231000000,"LINESTRING (27.8605096 61.1317451, 25.6586391 60.9519943)"
2320,1639894556,5634462002,231000000,"LINESTRING (27.8605096 61.1317451, 26.2516538 60.9472744)"
2321,1639894556,3751497036,231000000,"LINESTRING (27.8605096 61.1317451, 26.1391354 61.0890892)"
2322,1639894556,5084426382,231000000,"LINESTRING (27.8605096 61.1317451, 26.0481069 61.2011898)"
2323,1639894556,1883245173,231000000,"LINESTRING (27.8605096 61.1317451, 25.6618971 60.406646)"
2324,1639894556,3544068280,231000000,"LINESTRING (27.8605096 61.1317451, 26.3449591 60.3708728)"
2325,1639894556,2302343980,231000000,"LINESTRING (27.8605096 61.1317451, 27.6182098 60.7431338)"
2326,1639894556,2759244272,231000000,"LINESTRING (27.8605096 61.1317451, 28.2903358 61.0100448)"
2327,1639894556,1956550790,231000000,"LINESTRING (27.8605096 61.1317451, 27.764053 62.4856149)"
2328,1639894556,8390726650,231000000,"LINESTRING (27.8605096 61.1317451, 27.1064736 62.5964514)"
2329,1639894556,2636358023,231000000,"LINESTRING (27.8605096 61.1317451, 26.8825597 62.6419554)"
2330,1639894556,2090571394,231000000,"LINESTRING (27.8605096 61.1317451, 27.6185236 62.8268329)"
2331,1639894556,5208096275,231000000,"LINESTRING (27.8605096 61.1317451, 25.6605549 62.7437219)"
2332,1639894556,2504888862,231000000,"LINESTRING (27.8605096 61.1317451, 25.458512 62.5241243)"
2333,1639894556,1790799758,231000000,"LINESTRING (27.8605096 61.1317451, 25.212066 62.2705291)"
2334,1639894556,1652865042,231000000,"LINESTRING (27.8605096 61.1317451, 24.8853242 62.4425621)"
2335,1639894556,1890384340,231000000,"LINESTRING (27.8605096 61.1317451, 25.3001094 60.6527074)"
2336,1639894556,1890384337,231000000,"LINESTRING (27.8605096 61.1317451, 25.2975929 60.6520375)"
2337,1639894556,4833582360,231000000,"LINESTRING (27.8605096 61.1317451, 24.4778804 60.7165011)"
2338,1639894556,5655452751,231000000,"LINESTRING (27.8605096 61.1317451, 23.7285267 60.7611611)"
2339,1639894556,2289129983,231000000,"LINESTRING (27.8605096 61.1317451, 24.6265751 60.9080935)"
2340,1639894556,10035810249,231000000,"LINESTRING (27.8605096 61.1317451, 25.3619538 61.1886805)"
2341,1639894556,1889762974,231000000,"LINESTRING (27.8605096 61.1317451, 25.3474377 60.9116007)"
2342,1639894556,2101622556,231000000,"LINESTRING (27.8605096 61.1317451, 25.1631093 61.8570284)"
2343,1639894556,1815903124,231000000,"LINESTRING (27.8605096 61.1317451, 24.45575 61.8156299)"
2344,1639894556,2097682897,231000000,"LINESTRING (27.8605096 61.1317451, 24.426309 61.791843)"
2345,1639894556,3575334938,231000000,"LINESTRING (27.8605096 61.1317451, 24.1647015 61.9804063)"
2346,1639894556,2094639385,231000000,"LINESTRING (27.8605096 61.1317451, 24.4779928 62.0045277)"
2347,1639894556,5734029445,231000000,"LINESTRING (27.8605096 61.1317451, 25.1462878 61.572053)"
2348,1639894556,8572948247,231000000,"LINESTRING (27.8605096 61.1317451, 25.0454267 63.3655759)"
2349,1639894556,1655226900,231000000,"LINESTRING (27.8605096 61.1317451, 25.0048267 62.9359946)"
2350,1639894556,1802476065,231000000,"LINESTRING (27.8605096 61.1317451, 25.7667659 62.1372276)"
2351,1639894556,2086327496,231000000,"LINESTRING (27.8605096 61.1317451, 25.9993896 61.5817699)"
2352,1639894556,1673355821,231000000,"LINESTRING (27.8605096 61.1317451, 26.1007795 61.7924583)"
2353,1639894556,1704356599,231000000,"LINESTRING (27.8605096 61.1317451, 26.620813 61.9866114)"
2354,1639894556,1702699450,231000000,"LINESTRING (27.8605096 61.1317451, 26.500334 62.3216736)"
2355,1639894556,9510316607,231000000,"LINESTRING (27.8605096 61.1317451, 27.1649823 62.2929372)"
2356,1639894556,1703644862,231000000,"LINESTRING (27.8605096 61.1317451, 27.8394065 62.3320753)"
2357,1639894556,1792075944,231000000,"LINESTRING (27.8605096 61.1317451, 27.7147505 61.1843946)"
2358,1646643185,4574071299,462000000,"LINESTRING (22.4361534 60.5115644, 22.8661389 60.6218718)"
2359,1646643185,1646644103,462000000,"LINESTRING (22.4361534 60.5115644, 22.5619201 60.6421881)"
2360,1646643185,1646644160,462000000,"LINESTRING (22.4361534 60.5115644, 22.587544 60.6981032)"
2361,1646643185,1650165112,462000000,"LINESTRING (22.4361534 60.5115644, 22.7606739 60.3961857)"
2362,1646643185,2419730860,462000000,"LINESTRING (22.4361534 60.5115644, 23.0705653 60.3485591)"
2363,1646643185,3542249925,462000000,"LINESTRING (22.4361534 60.5115644, 23.2032778 60.2432967)"
2364,1646643185,1650165414,462000000,"LINESTRING (22.4361534 60.5115644, 22.7153124 60.4294732)"
2365,1646643185,1650165329,462000000,"LINESTRING (22.4361534 60.5115644, 22.6799989 60.4230768)"
2366,1646643185,1800607540,462000000,"LINESTRING (22.4361534 60.5115644, 21.9856293 60.6649768)"
2367,1646644103,1800607540,231000000,"LINESTRING (22.5619201 60.6421881, 21.9856293 60.6649768)"
2368,1646644103,4574071299,231000000,"LINESTRING (22.5619201 60.6421881, 22.8661389 60.6218718)"
2369,1646644103,1650165112,231000000,"LINESTRING (22.5619201 60.6421881, 22.7606739 60.3961857)"
2370,1646644103,2419730860,231000000,"LINESTRING (22.5619201 60.6421881, 23.0705653 60.3485591)"
2371,1646644103,3542249925,231000000,"LINESTRING (22.5619201 60.6421881, 23.2032778 60.2432967)"
2372,1646644103,1650165414,231000000,"LINESTRING (22.5619201 60.6421881, 22.7153124 60.4294732)"
2373,1646644103,1650165329,231000000,"LINESTRING (22.5619201 60.6421881, 22.6799989 60.4230768)"
2374,1646644103,1646644160,231000000,"LINESTRING (22.5619201 60.6421881, 22.587544 60.6981032)"
2375,1646644160,1800607540,231000000,"LINESTRING (22.587544 60.6981032, 21.9856293 60.6649768)"
2376,1646644160,4574071299,231000000,"LINESTRING (22.587544 60.6981032, 22.8661389 60.6218718)"
2377,1646644160,1650165112,231000000,"LINESTRING (22.587544 60.6981032, 22.7606739 60.3961857)"
2378,1646644160,2419730860,231000000,"LINESTRING (22.587544 60.6981032, 23.0705653 60.3485591)"
2379,1646644160,3542249925,231000000,"LINESTRING (22.587544 60.6981032, 23.2032778 60.2432967)"
2380,1646644160,1650165414,231000000,"LINESTRING (22.587544 60.6981032, 22.7153124 60.4294732)"
2381,1646644160,1650165329,231000000,"LINESTRING (22.587544 60.6981032, 22.6799989 60.4230768)"
2382,1647159201,1890129245,231000000,"LINESTRING (21.8126856 63.0635358, 22.0057857 63.0491851)"
2383,1647159201,1647159252,231000000,"LINESTRING (21.8126856 63.0635358, 21.7915925 63.0694321)"
2384,1647159252,1890129245,231000000,"LINESTRING (21.7915925 63.0694321, 22.0057857 63.0491851)"
2385,1650165112,2419730860,840000000,"LINESTRING (22.7606739 60.3961857, 23.0705653 60.3485591)"
2386,1650165112,1800607540,840000000,"LINESTRING (22.7606739 60.3961857, 21.9856293 60.6649768)"
2387,1650165112,4574071299,840000000,"LINESTRING (22.7606739 60.3961857, 22.8661389 60.6218718)"
2388,1650165112,1650165414,840000000,"LINESTRING (22.7606739 60.3961857, 22.7153124 60.4294732)"
2389,1650165112,1650165329,840000000,"LINESTRING (22.7606739 60.3961857, 22.6799989 60.4230768)"
2390,1650165112,3542249925,840000000,"LINESTRING (22.7606739 60.3961857, 23.2032778 60.2432967)"
2391,1650165329,2419730860,231000000,"LINESTRING (22.6799989 60.4230768, 23.0705653 60.3485591)"
2392,1650165329,3542249925,231000000,"LINESTRING (22.6799989 60.4230768, 23.2032778 60.2432967)"
2393,1650165329,1800607540,231000000,"LINESTRING (22.6799989 60.4230768, 21.9856293 60.6649768)"
2394,1650165329,4574071299,231000000,"LINESTRING (22.6799989 60.4230768, 22.8661389 60.6218718)"
2395,1650165329,1650165414,231000000,"LINESTRING (22.6799989 60.4230768, 22.7153124 60.4294732)"
2396,1650165414,2419730860,231000000,"LINESTRING (22.7153124 60.4294732, 23.0705653 60.3485591)"
2397,1650165414,3542249925,231000000,"LINESTRING (22.7153124 60.4294732, 23.2032778 60.2432967)"
2398,1650165414,1800607540,231000000,"LINESTRING (22.7153124 60.4294732, 21.9856293 60.6649768)"
2399,1650165414,4574071299,231000000,"LINESTRING (22.7153124 60.4294732, 22.8661389 60.6218718)"
2400,1651438449,2055341826,231000000,"LINESTRING (24.0261484 61.2528101, 24.4386731 61.0815829)"
2401,1651438449,6005740158,231000000,"LINESTRING (24.0261484 61.2528101, 23.7533227 61.3078833)"
2402,1651438449,1710214735,231000000,"LINESTRING (24.0261484 61.2528101, 24.2128432 61.3564525)"
2403,1651438449,5927335473,231000000,"LINESTRING (24.0261484 61.2528101, 24.0168195 61.2630553)"
2404,1652865042,1789872614,231000000,"LINESTRING (24.8853242 62.4425621, 22.8219219 62.7996471)"
2405,1652865042,1672119556,231000000,"LINESTRING (24.8853242 62.4425621, 22.6017178 62.7236077)"
2406,1652865042,2504888862,231000000,"LINESTRING (24.8853242 62.4425621, 25.458512 62.5241243)"
2407,1652865042,5603767647,231000000,"LINESTRING (24.8853242 62.4425621, 24.524135 62.9990805)"
2408,1652865042,5208096275,231000000,"LINESTRING (24.8853242 62.4425621, 25.6605549 62.7437219)"
2409,1652865042,3544068285,231000000,"LINESTRING (24.8853242 62.4425621, 26.3456175 60.371702)"
2410,1652865042,1886541905,231000000,"LINESTRING (24.8853242 62.4425621, 25.3047059 60.4509767)"
2411,1652865042,1885661000,231000000,"LINESTRING (24.8853242 62.4425621, 25.6392302 60.4375144)"
2412,1652865042,8381797554,231000000,"LINESTRING (24.8853242 62.4425621, 26.2308371 60.4654414)"
2413,1652865042,1788509068,231000000,"LINESTRING (24.8853242 62.4425621, 26.8423461 60.6893255)"
2414,1652865042,1788509352,231000000,"LINESTRING (24.8853242 62.4425621, 26.8343314 60.6956776)"
2415,1652865042,1889840986,231000000,"LINESTRING (24.8853242 62.4425621, 25.70523 60.8079744)"
2416,1652865042,7724081389,231000000,"LINESTRING (24.8853242 62.4425621, 25.6586391 60.9519943)"
2417,1652865042,5634462002,231000000,"LINESTRING (24.8853242 62.4425621, 26.2516538 60.9472744)"
2418,1652865042,3751497036,231000000,"LINESTRING (24.8853242 62.4425621, 26.1391354 61.0890892)"
2419,1652865042,5084426382,231000000,"LINESTRING (24.8853242 62.4425621, 26.0481069 61.2011898)"
2420,1652865042,1883245173,231000000,"LINESTRING (24.8853242 62.4425621, 25.6618971 60.406646)"
2421,1652865042,3544068280,231000000,"LINESTRING (24.8853242 62.4425621, 26.3449591 60.3708728)"
2422,1652865042,2302343980,231000000,"LINESTRING (24.8853242 62.4425621, 27.6182098 60.7431338)"
2423,1652865042,2759244272,231000000,"LINESTRING (24.8853242 62.4425621, 28.2903358 61.0100448)"
2424,1652865042,1703644862,231000000,"LINESTRING (24.8853242 62.4425621, 27.8394065 62.3320753)"
2425,1652865042,1956550790,231000000,"LINESTRING (24.8853242 62.4425621, 27.764053 62.4856149)"
2426,1652865042,8390726650,231000000,"LINESTRING (24.8853242 62.4425621, 27.1064736 62.5964514)"
2427,1652865042,2636358023,231000000,"LINESTRING (24.8853242 62.4425621, 26.8825597 62.6419554)"
2428,1652865042,2090571394,231000000,"LINESTRING (24.8853242 62.4425621, 27.6185236 62.8268329)"
2429,1652865042,9510316607,231000000,"LINESTRING (24.8853242 62.4425621, 27.1649823 62.2929372)"
2430,1652865042,1702699450,231000000,"LINESTRING (24.8853242 62.4425621, 26.500334 62.3216736)"
2431,1652865042,2086327496,231000000,"LINESTRING (24.8853242 62.4425621, 25.9993896 61.5817699)"
2432,1652865042,1673355821,231000000,"LINESTRING (24.8853242 62.4425621, 26.1007795 61.7924583)"
2433,1652865042,1704356599,231000000,"LINESTRING (24.8853242 62.4425621, 26.620813 61.9866114)"
2434,1652865042,1790799758,231000000,"LINESTRING (24.8853242 62.4425621, 25.212066 62.2705291)"
2435,1652865042,1802476065,231000000,"LINESTRING (24.8853242 62.4425621, 25.7667659 62.1372276)"
2436,1652865042,1890384340,231000000,"LINESTRING (24.8853242 62.4425621, 25.3001094 60.6527074)"
2437,1652865042,1890384337,231000000,"LINESTRING (24.8853242 62.4425621, 25.2975929 60.6520375)"
2438,1652865042,4833582360,231000000,"LINESTRING (24.8853242 62.4425621, 24.4778804 60.7165011)"
2439,1652865042,5655452751,231000000,"LINESTRING (24.8853242 62.4425621, 23.7285267 60.7611611)"
2440,1652865042,2289129983,231000000,"LINESTRING (24.8853242 62.4425621, 24.6265751 60.9080935)"
2441,1652865042,10035810249,231000000,"LINESTRING (24.8853242 62.4425621, 25.3619538 61.1886805)"
2442,1652865042,1889762974,231000000,"LINESTRING (24.8853242 62.4425621, 25.3474377 60.9116007)"
2443,1652865042,2101622556,231000000,"LINESTRING (24.8853242 62.4425621, 25.1631093 61.8570284)"
2444,1652865042,1815903124,231000000,"LINESTRING (24.8853242 62.4425621, 24.45575 61.8156299)"
2445,1652865042,2097682897,231000000,"LINESTRING (24.8853242 62.4425621, 24.426309 61.791843)"
2446,1652865042,3575334938,231000000,"LINESTRING (24.8853242 62.4425621, 24.1647015 61.9804063)"
2447,1652865042,2094639385,231000000,"LINESTRING (24.8853242 62.4425621, 24.4779928 62.0045277)"
2448,1652865042,5734029445,231000000,"LINESTRING (24.8853242 62.4425621, 25.1462878 61.572053)"
2449,1652865042,8572948247,231000000,"LINESTRING (24.8853242 62.4425621, 25.0454267 63.3655759)"
2450,1652865042,1655226900,231000000,"LINESTRING (24.8853242 62.4425621, 25.0048267 62.9359946)"
2451,1655226900,1890384340,840000000,"LINESTRING (25.0048267 62.9359946, 25.3001094 60.6527074)"
2452,1655226900,1890384337,840000000,"LINESTRING (25.0048267 62.9359946, 25.2975929 60.6520375)"
2453,1655226900,4833582360,840000000,"LINESTRING (25.0048267 62.9359946, 24.4778804 60.7165011)"
2454,1655226900,5655452751,840000000,"LINESTRING (25.0048267 62.9359946, 23.7285267 60.7611611)"
2455,1655226900,2289129983,840000000,"LINESTRING (25.0048267 62.9359946, 24.6265751 60.9080935)"
2456,1655226900,10035810249,840000000,"LINESTRING (25.0048267 62.9359946, 25.3619538 61.1886805)"
2457,1655226900,1889762974,840000000,"LINESTRING (25.0048267 62.9359946, 25.3474377 60.9116007)"
2458,1655226900,2101622556,840000000,"LINESTRING (25.0048267 62.9359946, 25.1631093 61.8570284)"
2459,1655226900,1815903124,840000000,"LINESTRING (25.0048267 62.9359946, 24.45575 61.8156299)"
2460,1655226900,2097682897,840000000,"LINESTRING (25.0048267 62.9359946, 24.426309 61.791843)"
2461,1655226900,3575334938,840000000,"LINESTRING (25.0048267 62.9359946, 24.1647015 61.9804063)"
2462,1655226900,2094639385,840000000,"LINESTRING (25.0048267 62.9359946, 24.4779928 62.0045277)"
2463,1655226900,5208096275,840000000,"LINESTRING (25.0048267 62.9359946, 25.6605549 62.7437219)"
2464,1655226900,3544068285,840000000,"LINESTRING (25.0048267 62.9359946, 26.3456175 60.371702)"
2465,1655226900,1886541905,840000000,"LINESTRING (25.0048267 62.9359946, 25.3047059 60.4509767)"
2466,1655226900,1885661000,840000000,"LINESTRING (25.0048267 62.9359946, 25.6392302 60.4375144)"
2467,1655226900,8381797554,840000000,"LINESTRING (25.0048267 62.9359946, 26.2308371 60.4654414)"
2468,1655226900,1788509068,840000000,"LINESTRING (25.0048267 62.9359946, 26.8423461 60.6893255)"
2469,1655226900,1788509352,840000000,"LINESTRING (25.0048267 62.9359946, 26.8343314 60.6956776)"
2470,1655226900,1889840986,840000000,"LINESTRING (25.0048267 62.9359946, 25.70523 60.8079744)"
2471,1655226900,7724081389,840000000,"LINESTRING (25.0048267 62.9359946, 25.6586391 60.9519943)"
2472,1655226900,5634462002,840000000,"LINESTRING (25.0048267 62.9359946, 26.2516538 60.9472744)"
2473,1655226900,3751497036,840000000,"LINESTRING (25.0048267 62.9359946, 26.1391354 61.0890892)"
2474,1655226900,5084426382,840000000,"LINESTRING (25.0048267 62.9359946, 26.0481069 61.2011898)"
2475,1655226900,1883245173,840000000,"LINESTRING (25.0048267 62.9359946, 25.6618971 60.406646)"
2476,1655226900,3544068280,840000000,"LINESTRING (25.0048267 62.9359946, 26.3449591 60.3708728)"
2477,1655226900,2302343980,840000000,"LINESTRING (25.0048267 62.9359946, 27.6182098 60.7431338)"
2478,1655226900,2759244272,840000000,"LINESTRING (25.0048267 62.9359946, 28.2903358 61.0100448)"
2479,1655226900,1703644862,840000000,"LINESTRING (25.0048267 62.9359946, 27.8394065 62.3320753)"
2480,1655226900,1956550790,840000000,"LINESTRING (25.0048267 62.9359946, 27.764053 62.4856149)"
2481,1655226900,8390726650,840000000,"LINESTRING (25.0048267 62.9359946, 27.1064736 62.5964514)"
2482,1655226900,2636358023,840000000,"LINESTRING (25.0048267 62.9359946, 26.8825597 62.6419554)"
2483,1655226900,2090571394,840000000,"LINESTRING (25.0048267 62.9359946, 27.6185236 62.8268329)"
2484,1655226900,9510316607,840000000,"LINESTRING (25.0048267 62.9359946, 27.1649823 62.2929372)"
2485,1655226900,1702699450,840000000,"LINESTRING (25.0048267 62.9359946, 26.500334 62.3216736)"
2486,1655226900,2086327496,840000000,"LINESTRING (25.0048267 62.9359946, 25.9993896 61.5817699)"
2487,1655226900,1673355821,840000000,"LINESTRING (25.0048267 62.9359946, 26.1007795 61.7924583)"
2488,1655226900,1704356599,840000000,"LINESTRING (25.0048267 62.9359946, 26.620813 61.9866114)"
2489,1655226900,2504888862,840000000,"LINESTRING (25.0048267 62.9359946, 25.458512 62.5241243)"
2490,1655226900,1790799758,840000000,"LINESTRING (25.0048267 62.9359946, 25.212066 62.2705291)"
2491,1655226900,1802476065,840000000,"LINESTRING (25.0048267 62.9359946, 25.7667659 62.1372276)"
2492,1655226900,5734029445,840000000,"LINESTRING (25.0048267 62.9359946, 25.1462878 61.572053)"
2493,1655226900,8572948247,840000000,"LINESTRING (25.0048267 62.9359946, 25.0454267 63.3655759)"
2494,1655226900,1655227042,840000000,"LINESTRING (25.0048267 62.9359946, 24.997236 62.9563478)"
2495,1655227042,5739088840,840000000,"LINESTRING (24.997236 62.9563478, 25.0152716 63.1269999)"
2496,1672119158,1672119556,231000000,"LINESTRING (22.4155761 62.6130225, 22.6017178 62.7236077)"
2497,1672119556,1789872614,231000000,"LINESTRING (22.6017178 62.7236077, 22.8219219 62.7996471)"
2498,1672119556,2504888862,231000000,"LINESTRING (22.6017178 62.7236077, 25.458512 62.5241243)"
2499,1672119556,5603767647,231000000,"LINESTRING (22.6017178 62.7236077, 24.524135 62.9990805)"
2500,1672840206,2573833142,231000000,"LINESTRING (25.5199431 64.820101, 25.3770782 64.817708)"
2501,1672840206,1693143862,231000000,"LINESTRING (25.5199431 64.820101, 25.4130397 64.926702)"
2502,1672840206,2297584568,231000000,"LINESTRING (25.5199431 64.820101, 25.4961844 64.9077557)"
2503,1672840206,1709364055,231000000,"LINESTRING (25.5199431 64.820101, 24.5561378 64.0906912)"
2504,1672840206,1709364230,231000000,"LINESTRING (25.5199431 64.820101, 24.4978678 64.1962926)"
2505,1672840206,3748249664,231000000,"LINESTRING (25.5199431 64.820101, 24.7952659 64.2577724)"
2506,1672840206,3961052124,231000000,"LINESTRING (25.5199431 64.820101, 25.0581542 64.6783356)"
2507,1672840206,5547676002,231000000,"LINESTRING (25.5199431 64.820101, 25.2281464 64.7507194)"
2508,1672840206,9422370488,231000000,"LINESTRING (25.5199431 64.820101, 25.8206528 64.2957936)"
2509,1672840206,1782215673,231000000,"LINESTRING (25.5199431 64.820101, 26.0161848 64.8204484)"
2510,1672840206,1802301445,231000000,"LINESTRING (25.5199431 64.820101, 26.4038592 64.7487457)"
2511,1672840206,2104005937,231000000,"LINESTRING (25.5199431 64.820101, 26.8376999 62.9764309)"
2512,1672840206,6477443704,231000000,"LINESTRING (25.5199431 64.820101, 27.9050132 61.8746794)"
2513,1672840206,9315860509,231000000,"LINESTRING (25.5199431 64.820101, 27.4877828 63.6771066)"
2514,1672840206,2405808249,231000000,"LINESTRING (25.5199431 64.820101, 27.6382263 64.0703044)"
2515,1672840206,5260196220,231000000,"LINESTRING (25.5199431 64.820101, 25.6930276 65.2676366)"
2516,1672840206,2613446799,231000000,"LINESTRING (25.5199431 64.820101, 25.3354052 65.2208609)"
2517,1672840206,2261816756,231000000,"LINESTRING (25.5199431 64.820101, 25.4121446 65.3359749)"
2518,1672840206,5263270759,231000000,"LINESTRING (25.5199431 64.820101, 25.4122989 65.3358099)"
2519,1672840206,4447358451,231000000,"LINESTRING (25.5199431 64.820101, 25.226927 65.6048194)"
2520,1673355821,2086327496,77000000,"LINESTRING (26.1007795 61.7924583, 25.9993896 61.5817699)"
2521,1673355821,1704356599,77000000,"LINESTRING (26.1007795 61.7924583, 26.620813 61.9866114)"
2522,1673355821,5208096275,77000000,"LINESTRING (26.1007795 61.7924583, 25.6605549 62.7437219)"
2523,1673355821,2504888862,77000000,"LINESTRING (26.1007795 61.7924583, 25.458512 62.5241243)"
2524,1673355821,1790799758,77000000,"LINESTRING (26.1007795 61.7924583, 25.212066 62.2705291)"
2525,1673355821,1890384340,77000000,"LINESTRING (26.1007795 61.7924583, 25.3001094 60.6527074)"
2526,1673355821,1890384337,77000000,"LINESTRING (26.1007795 61.7924583, 25.2975929 60.6520375)"
2527,1673355821,4833582360,77000000,"LINESTRING (26.1007795 61.7924583, 24.4778804 60.7165011)"
2528,1673355821,5655452751,77000000,"LINESTRING (26.1007795 61.7924583, 23.7285267 60.7611611)"
2529,1673355821,2289129983,77000000,"LINESTRING (26.1007795 61.7924583, 24.6265751 60.9080935)"
2530,1673355821,10035810249,77000000,"LINESTRING (26.1007795 61.7924583, 25.3619538 61.1886805)"
2531,1673355821,1889762974,77000000,"LINESTRING (26.1007795 61.7924583, 25.3474377 60.9116007)"
2532,1673355821,2101622556,77000000,"LINESTRING (26.1007795 61.7924583, 25.1631093 61.8570284)"
2533,1673355821,1815903124,77000000,"LINESTRING (26.1007795 61.7924583, 24.45575 61.8156299)"
2534,1673355821,2097682897,77000000,"LINESTRING (26.1007795 61.7924583, 24.426309 61.791843)"
2535,1673355821,3575334938,77000000,"LINESTRING (26.1007795 61.7924583, 24.1647015 61.9804063)"
2536,1673355821,2094639385,77000000,"LINESTRING (26.1007795 61.7924583, 24.4779928 62.0045277)"
2537,1673355821,5734029445,77000000,"LINESTRING (26.1007795 61.7924583, 25.1462878 61.572053)"
2538,1673355821,8572948247,77000000,"LINESTRING (26.1007795 61.7924583, 25.0454267 63.3655759)"
2539,1673355821,1802476065,77000000,"LINESTRING (26.1007795 61.7924583, 25.7667659 62.1372276)"
2540,1673355821,3544068285,77000000,"LINESTRING (26.1007795 61.7924583, 26.3456175 60.371702)"
2541,1673355821,1886541905,77000000,"LINESTRING (26.1007795 61.7924583, 25.3047059 60.4509767)"
2542,1673355821,1885661000,77000000,"LINESTRING (26.1007795 61.7924583, 25.6392302 60.4375144)"
2543,1673355821,8381797554,77000000,"LINESTRING (26.1007795 61.7924583, 26.2308371 60.4654414)"
2544,1673355821,1788509068,77000000,"LINESTRING (26.1007795 61.7924583, 26.8423461 60.6893255)"
2545,1673355821,1788509352,77000000,"LINESTRING (26.1007795 61.7924583, 26.8343314 60.6956776)"
2546,1673355821,1889840986,77000000,"LINESTRING (26.1007795 61.7924583, 25.70523 60.8079744)"
2547,1673355821,7724081389,77000000,"LINESTRING (26.1007795 61.7924583, 25.6586391 60.9519943)"
2548,1673355821,5634462002,77000000,"LINESTRING (26.1007795 61.7924583, 26.2516538 60.9472744)"
2549,1673355821,3751497036,77000000,"LINESTRING (26.1007795 61.7924583, 26.1391354 61.0890892)"
2550,1673355821,5084426382,77000000,"LINESTRING (26.1007795 61.7924583, 26.0481069 61.2011898)"
2551,1673355821,1883245173,77000000,"LINESTRING (26.1007795 61.7924583, 25.6618971 60.406646)"
2552,1673355821,3544068280,77000000,"LINESTRING (26.1007795 61.7924583, 26.3449591 60.3708728)"
2553,1673355821,2302343980,77000000,"LINESTRING (26.1007795 61.7924583, 27.6182098 60.7431338)"
2554,1673355821,2759244272,77000000,"LINESTRING (26.1007795 61.7924583, 28.2903358 61.0100448)"
2555,1673355821,1703644862,77000000,"LINESTRING (26.1007795 61.7924583, 27.8394065 62.3320753)"
2556,1673355821,1956550790,77000000,"LINESTRING (26.1007795 61.7924583, 27.764053 62.4856149)"
2557,1673355821,8390726650,77000000,"LINESTRING (26.1007795 61.7924583, 27.1064736 62.5964514)"
2558,1673355821,2636358023,77000000,"LINESTRING (26.1007795 61.7924583, 26.8825597 62.6419554)"
2559,1673355821,2090571394,77000000,"LINESTRING (26.1007795 61.7924583, 27.6185236 62.8268329)"
2560,1673355821,9510316607,77000000,"LINESTRING (26.1007795 61.7924583, 27.1649823 62.2929372)"
2561,1673355821,1702699450,77000000,"LINESTRING (26.1007795 61.7924583, 26.500334 62.3216736)"
2562,1673355821,5926523957,77000000,"LINESTRING (26.1007795 61.7924583, 25.8023797 61.8306469)"
2563,1689185840,1734598397,840000000,"LINESTRING (23.4381786 61.4614949, 24.9788767 61.2596315)"
2564,1689185840,2312780155,840000000,"LINESTRING (23.4381786 61.4614949, 24.0821674 61.4487879)"
2565,1689185840,2470463719,840000000,"LINESTRING (23.4381786 61.4614949, 22.7405099 61.1449353)"
2566,1689185840,6657383046,840000000,"LINESTRING (23.4381786 61.4614949, 22.8532605 61.4293966)"
2567,1689185840,1716355746,840000000,"LINESTRING (23.4381786 61.4614949, 23.0991903 62.0245663)"
2568,1689185840,8637662188,840000000,"LINESTRING (23.4381786 61.4614949, 23.2318282 61.6490428)"
2569,1693143862,2297584568,231000000,"LINESTRING (25.4130397 64.926702, 25.4961844 64.9077557)"
2570,1693143862,1709364055,231000000,"LINESTRING (25.4130397 64.926702, 24.5561378 64.0906912)"
2571,1693143862,1709364230,231000000,"LINESTRING (25.4130397 64.926702, 24.4978678 64.1962926)"
2572,1693143862,3748249664,231000000,"LINESTRING (25.4130397 64.926702, 24.7952659 64.2577724)"
2573,1693143862,1782215673,231000000,"LINESTRING (25.4130397 64.926702, 26.0161848 64.8204484)"
2574,1693143862,5260196220,231000000,"LINESTRING (25.4130397 64.926702, 25.6930276 65.2676366)"
